Unnamed: 0,id_medicine,id_disease,correlation_score
79048,-40,-13,0.477
79049,-40,-13,0.247
79050,-40,-13,0.52
79051,-40,-13,0.436
79052,-40,-13,0.646
79053,-40,-13,0.351
79054,-40,-13,0.263
79055,-40,-13,0.131
79056,-40,-13,0.55
79057,-40,-13,0.346
79058,-40,-13,0.367
79059,-40,-13,0.528
79060,-40,-14,0.435
79061,-40,-14,0.291
79062,-40,-14,0.174
79063,-40,-14,0.109
79064,-40,-14,0.623
79065,-40,-14,0.553
79066,-40,-14,0.297
79067,-40,-14,0.401
79068,-40,-14,0.7
79069,-40,-14,0.307
79070,-40,-14,0.562
79071,-40,-14,0.643
79072,-40,-14,0.165
79073,-40,-14,0.424
79074,-40,-14,0.228
79075,-40,-14,0.263
79076,-40,-14,0.348
79077,-40,-14,0.342
79078,-40,-14,0.623
79079,-40,-14,0.577
79080,-40,-15,0.252
79081,-40,-15,0.647
79082,-40,-15,0.681
79083,-40,-15,0.574
79084,-40,-15,0.353
79085,-40,-15,0.209
79086,-40,-15,0.528
79087,-40,-15,0.349
79088,-40,-15,0.428
79089,-40,-15,0.493
79090,-40,-15,0.437
79091,-40,-15,0.48
79092,-40,-15,0.595
79093,-40,-15,0.295
79094,-40,-15,0.428
79095,-40,-15,0.513
79096,-40,-15,0.253
79097,-40,-15,0.695
79098,-40,-15,0.579
79099,-40,-15,0.604
79100,-40,-16,0.62
79101,-40,-16,0.402
79102,-40,-16,0.311
79103,-40,-16,0.147
79104,-40,-16,0.485
79105,-40,-16,0.643
79106,-40,-16,0.148
79107,-40,-16,0.321
79108,-40,-16,0.533
79109,-40,-16,0.248
79110,-40,-16,0.38
79111,-40,-16,0.613
79112,-40,-16,0.127
79113,-40,-16,0.503
79114,-40,-16,0.36
79115,-40,-16,0.516
79116,-40,-16,0.364
79117,-40,-16,0.308
79118,-40,-16,0.535
79119,-40,-16,0.417
79120,-40,-17,0.228
79121,-40,-17,0.4
79122,-40,-17,0.47
79123,-40,-17,0.672
79124,-40,-17,0.331
79125,-40,-17,0.222
79126,-40,-17,0.236
79127,-40,-17,0.268
79128,-40,-17,0.267
79129,-40,-17,0.238
79130,-40,-17,0.566
79131,-40,-17,0.447
79132,-40,-17,0.154
79133,-40,-17,0.255
79134,-40,-17,0.418
79135,-40,-17,0.563
79136,-40,-17,0.512
79137,-40,-17,0.352
79138,-40,-17,0.68
79139,-40,-17,0.121
79140,-40,-18,0.434
79141,-40,-18,0.446
79142,-40,-18,0.249
79143,-40,-18,0.345
79144,-40,-18,0.386
79145,-40,-18,0.491
79146,-40,-18,0.606
79147,-40,-18,0.227
79148,-40,-18,0.626
79149,-40,-18,0.294
79150,-40,-18,0.275
79151,-40,-18,0.371
79152,-40,-18,0.682
79153,-40,-18,0.129
79154,-40,-18,0.173
79155,-40,-18,0.599
79156,-40,-18,0.173
79157,-40,-18,0.319
79158,-40,-18,0.267
79159,-40,-18,0.224
79160,-40,-19,0.183
79161,-40,-19,0.167
79162,-40,-19,0.33
79163,-40,-19,0.186
79164,-40,-19,0.321
79165,-40,-19,0.554
79166,-40,-19,0.561
79167,-40,-19,0.421
79168,-40,-19,0.167
79169,-40,-19,0.442
79170,-40,-19,0.144
79171,-40,-19,0.581
79172,-40,-19,0.285
79173,-40,-19,0.583
79174,-40,-19,0.479
79175,-40,-19,0.123
79176,-40,-19,0.296
79177,-40,-19,0.512
79178,-40,-19,0.598
79179,-40,-19,0.516
79180,-40,-20,0.619
79181,-40,-20,0.324
79182,-40,-20,0.379
79183,-40,-20,0.401
79184,-40,-20,0.101
79185,-40,-20,0.477
79186,-40,-20,0.495
79187,-40,-20,0.159
79188,-40,-20,0.447
79189,-40,-20,0.366
79190,-40,-20,0.372
79191,-40,-20,0.51
79192,-40,-20,0.313
79193,-40,-20,0.446
79194,-40,-20,0.333
79195,-40,-20,0.373
79196,-40,-20,0.251
79197,-40,-20,0.218
79198,-40,-20,0.248
79199,-40,-20,0.643
79200,-40,-1,0.18
79201,-40,-1,0.245
79202,-40,-1,0.534
79203,-40,-1,0.313
79204,-40,-1,0.226
79205,-40,-1,0.345
79206,-40,-1,0.553
79207,-40,-1,0.174
79208,-40,-1,0.315
79209,-40,-1,0.272
79210,-40,-1,0.553
79211,-40,-1,0.603
79212,-40,-1,0.583
79213,-40,-1,0.298
79214,-40,-1,0.413
79215,-40,-1,0.162
79216,-40,-1,0.511
79217,-40,-1,0.393
79218,-40,-1,0.629
79219,-40,-1,0.646
79220,-40,-2,0.441
79221,-40,-2,0.309
79222,-40,-2,0.168
79223,-40,-2,0.634
79224,-40,-2,0.134
79225,-40,-2,0.43
79226,-40,-2,0.507
79227,-40,-2,0.338
79228,-40,-2,0.373
79229,-40,-2,0.356
79230,-40,-2,0.305
79231,-40,-2,0.272
79232,-40,-2,0.215
79233,-40,-2,0.234
79234,-40,-2,0.363
79235,-40,-2,0.117
79236,-40,-2,0.403
79237,-40,-2,0.203
79238,-40,-2,0.646
79239,-40,-2,0.686
79240,-40,-3,0.51
79241,-40,-3,0.203
79242,-40,-3,0.208
79243,-40,-3,0.525
79244,-40,-3,0.461
79245,-40,-3,0.186
79246,-40,-3,0.423
79247,-40,-3,0.117
79248,-40,-3,0.255
79249,-40,-3,0.226
79250,-40,-3,0.536
79251,-40,-3,0.533
79252,-40,-3,0.453
79253,-40,-3,0.606
79254,-40,-3,0.415
79255,-40,-3,0.183
79256,-40,-3,0.405
79257,-40,-3,0.134
79258,-40,-3,0.191
79259,-40,-3,0.182
79260,-40,-4,0.174
79261,-40,-4,0.388
79262,-40,-4,0.142
79263,-40,-4,0.621
79264,-40,-4,0.585
79265,-40,-4,0.267
79266,-40,-4,0.684
79267,-40,-4,0.68
79268,-40,-4,0.125
79269,-40,-4,0.534
79270,-40,-4,0.205
79271,-40,-4,0.457
79272,-40,-4,0.132
79273,-40,-4,0.144
79274,-40,-4,0.631
79275,-40,-4,0.508
79276,-40,-4,0.615
79277,-40,-4,0.56
79278,-40,-4,0.162
79279,-40,-4,0.276
79280,-40,-5,0.613
79281,-40,-5,0.592
79282,-40,-5,0.394
79283,-40,-5,0.594
79284,-40,-5,0.377
79285,-40,-5,0.596
79286,-40,-5,0.419
79287,-40,-5,0.193
79288,-40,-5,0.487
79289,-40,-5,0.419
79290,-40,-5,0.193
79291,-40,-5,0.684
79292,-40,-5,0.219
79293,-40,-5,0.218
79294,-40,-5,0.168
79295,-40,-5,0.184
79296,-40,-5,0.398
79297,-40,-5,0.245
79298,-40,-5,0.429
79299,-40,-5,0.164
79300,-40,-6,0.55
79301,-40,-6,0.395
79302,-40,-6,0.589
79303,-40,-6,0.199
79304,-40,-6,0.582
79305,-40,-6,0.422
79306,-40,-6,0.635
79307,-40,-6,0.417
79308,-40,-6,0.182
79309,-40,-6,0.235
79310,-40,-6,0.699
79311,-40,-6,0.237
79312,-40,-6,0.373
79313,-40,-6,0.221
79314,-40,-6,0.141
79315,-40,-6,0.508
79316,-40,-6,0.107
79317,-40,-6,0.651
79318,-40,-6,0.452
79319,-40,-6,0.578
79320,-40,-7,0.349
79321,-40,-7,0.187
79322,-40,-7,0.685
79323,-40,-7,0.168
79324,-40,-7,0.41
79325,-40,-7,0.642
79326,-40,-7,0.434
79327,-40,-7,0.573
79328,-40,-7,0.166
79329,-40,-7,0.344
79330,-40,-7,0.149
79331,-40,-7,0.272
79332,-40,-7,0.24
79333,-40,-7,0.582
79334,-40,-7,0.201
79335,-40,-7,0.494
79336,-40,-7,0.283
79337,-40,-7,0.365
79338,-40,-7,0.186
79339,-40,-7,0.206
79340,-40,-8,0.57
79341,-40,-8,0.537
79342,-40,-8,0.517
79343,-40,-8,0.177
79344,-40,-8,0.148
79345,-40,-8,0.319
79346,-40,-8,0.101
79347,-40,-8,0.236
79348,-40,-8,0.281
79349,-40,-8,0.281
79350,-40,-8,0.625
79351,-40,-8,0.174
79352,-40,-8,0.441
79353,-40,-8,0.496
79354,-40,-8,0.405
79355,-40,-8,0.591
79356,-40,-8,0.357
79357,-40,-8,0.474
79358,-40,-8,0.195
79359,-40,-8,0.232
79360,-40,-9,0.274
79361,-40,-9,0.6
79362,-40,-9,0.514
79363,-40,-9,0.205
79364,-40,-9,0.175
79365,-40,-9,0.447
79366,-40,-9,0.247
79367,-40,-9,0.142
79368,-40,-9,0.61
79369,-40,-9,0.474
79370,-40,-9,0.499
79371,-40,-9,0.38
79372,-40,-9,0.618
79373,-40,-9,0.308
79374,-40,-9,0.422
79375,-40,-9,0.613
79376,-40,-9,0.674
79377,-40,-9,0.254
79378,-40,-9,0.525
79379,-40,-9,0.461
79380,-40,-10,0.114
79381,-40,-10,0.413
79382,-40,-10,0.649
79383,-40,-10,0.507
79384,-40,-10,0.265
79385,-40,-10,0.652
79386,-40,-10,0.628
79387,-40,-10,0.175
79388,-40,-10,0.103
79389,-40,-10,0.443
79390,-40,-10,0.501
79391,-40,-10,0.614
79392,-40,-10,0.54
79393,-40,-10,0.55
79394,-40,-10,0.531
79395,-40,-10,0.206
79396,-40,-10,0.504
79397,-40,-10,0.339
79398,-40,-10,0.199
79399,-40,-10,0.672
79400,-40,-11,0.246
79401,-40,-11,0.548
79402,-40,-11,0.432
79403,-40,-11,0.656
79404,-40,-11,0.215
79405,-40,-11,0.307
79406,-40,-11,0.556
79407,-40,-11,0.143
79408,-40,-11,0.671
79409,-40,-11,0.515
79410,-40,-11,0.68
79411,-40,-11,0.39
79412,-40,-11,0.591
79413,-40,-11,0.327
79414,-40,-11,0.107
79415,-40,-11,0.604
79416,-40,-11,0.443
79417,-40,-11,0.464
79418,-40,-11,0.625
79419,-40,-11,0.237
79420,-40,-12,0.394
79421,-40,-12,0.409
79422,-40,-12,0.366
79423,-40,-12,0.527
79424,-40,-12,0.1
79425,-40,-12,0.219
79426,-40,-12,0.55
79427,-40,-12,0.64
79428,-40,-12,0.299
79429,-40,-12,0.692
79430,-40,-12,0.249
79431,-40,-12,0.138
79432,-40,-12,0.305
79433,-40,-12,0.258
79434,-40,-12,0.498
79435,-40,-12,0.17
79436,-40,-12,0.26
79437,-40,-12,0.624
79438,-40,-12,0.317
79439,-40,-12,0.172
79440,-40,-13,0.272
79441,-40,-13,0.48
79442,-40,-13,0.458
79443,-40,-13,0.348
79444,-40,-13,0.186
79445,-40,-13,0.363
79446,-40,-13,0.173
79447,-40,-13,0.195
79448,-40,-13,0.423
79449,-40,-13,0.485
79450,-40,-13,0.343
79451,-40,-13,0.608
79452,-40,-13,0.583
79453,-40,-13,0.144
79454,-40,-13,0.251
79455,-40,-13,0.315
79456,-40,-13,0.309
79457,-40,-13,0.288
79458,-40,-13,0.122
79459,-40,-13,0.222
79460,-40,-14,0.26
79461,-40,-14,0.416
79462,-40,-14,0.507
79463,-40,-14,0.618
79464,-40,-14,0.415
79465,-40,-14,0.143
79466,-40,-14,0.658
79467,-40,-14,0.402
79468,-40,-14,0.411
79469,-40,-14,0.271
79470,-40,-14,0.667
79471,-40,-14,0.382
79472,-40,-14,0.531
79473,-40,-14,0.436
79474,-40,-14,0.421
79475,-40,-14,0.604
79476,-40,-14,0.148
79477,-40,-14,0.108
79478,-40,-14,0.398
79479,-40,-14,0.478
79480,-40,-15,0.134
79481,-40,-15,0.522
79482,-40,-15,0.557
79483,-40,-15,0.176
79484,-40,-15,0.49
79485,-40,-15,0.172
79486,-40,-15,0.305
79487,-40,-15,0.528
79488,-40,-15,0.313
79489,-40,-15,0.673
79490,-40,-15,0.522
79491,-40,-15,0.592
79492,-40,-15,0.584
79493,-40,-15,0.234
79494,-40,-15,0.558
79495,-40,-15,0.436
79496,-40,-15,0.274
79497,-40,-15,0.483
79498,-40,-15,0.434
79499,-40,-15,0.657
79500,-40,-16,0.61
79501,-40,-16,0.412
79502,-40,-16,0.175
79503,-40,-16,0.672
79504,-40,-16,0.233
79505,-40,-16,0.285
79506,-40,-16,0.279
79507,-40,-16,0.467
79508,-40,-16,0.65
79509,-40,-16,0.544
79510,-40,-16,0.206
79511,-40,-16,0.381
79512,-40,-16,0.594
79513,-40,-16,0.179
79514,-40,-16,0.432
79515,-40,-16,0.217
79516,-40,-16,0.139
79517,-40,-16,0.118
79518,-40,-16,0.587
79519,-40,-16,0.676
79520,-40,-17,0.329
79521,-40,-17,0.539
79522,-40,-17,0.563
79523,-40,-17,0.566
79524,-40,-17,0.166
79525,-40,-17,0.6
79526,-40,-17,0.293
79527,-40,-17,0.339
79528,-40,-17,0.352
79529,-40,-17,0.5
79530,-40,-17,0.142
79531,-40,-17,0.246
79532,-40,-17,0.694
79533,-40,-17,0.133
79534,-40,-17,0.229
79535,-40,-17,0.338
79536,-40,-17,0.439
79537,-40,-17,0.335
79538,-40,-17,0.566
79539,-40,-17,0.682
79540,-40,-18,0.568
79541,-40,-18,0.573
79542,-40,-18,0.684
79543,-40,-18,0.149
79544,-40,-18,0.162
79545,-40,-18,0.14
79546,-40,-18,0.133
79547,-40,-18,0.525
79548,-40,-18,0.449
79549,-40,-18,0.101
79550,-40,-18,0.342
79551,-40,-18,0.621
79552,-40,-18,0.507
79553,-40,-18,0.281
79554,-40,-18,0.242
79555,-40,-18,0.53
79556,-40,-18,0.325
79557,-40,-18,0.53
79558,-40,-18,0.611
79559,-40,-18,0.138
79560,-40,-19,0.622
79561,-40,-19,0.535
79562,-40,-19,0.606
79563,-40,-19,0.139
79564,-40,-19,0.6
79565,-40,-19,0.309
79566,-40,-19,0.65
79567,-40,-19,0.467
79568,-40,-19,0.539
79569,-40,-19,0.214
79570,-40,-19,0.621
79571,-40,-19,0.172
79572,-40,-19,0.245
79573,-40,-19,0.165
79574,-40,-19,0.177
79575,-40,-19,0.295
79576,-40,-19,0.65
79577,-40,-19,0.137
79578,-40,-19,0.389
79579,-40,-19,0.561
79580,-40,-20,0.41
79581,-40,-20,0.168
79582,-40,-20,0.153
79583,-40,-20,0.394
79584,-40,-20,0.115
79585,-40,-20,0.624
79586,-40,-20,0.276
79587,-40,-20,0.427
79588,-40,-20,0.675
79589,-40,-20,0.433
79590,-40,-20,0.232
79591,-40,-20,0.369
79592,-40,-20,0.417
79593,-40,-20,0.42
79594,-40,-20,0.158
79595,-40,-20,0.415
79596,-40,-20,0.379
79597,-40,-20,0.553
79598,-40,-20,0.474
79599,-40,-20,0.556
79600,-40,-1,0.496
79601,-40,-1,0.175
79602,-40,-1,0.309
79603,-40,-1,0.402
79604,-40,-1,0.32
79605,-40,-1,0.154
79606,-40,-1,0.333
79607,-40,-1,0.234
79608,-40,-1,0.681
79609,-40,-1,0.183
79610,-40,-1,0.5
79611,-40,-1,0.466
79612,-40,-1,0.649
79613,-40,-1,0.301
79614,-40,-1,0.545
79615,-40,-1,0.222
79616,-40,-1,0.622
79617,-40,-1,0.67
79618,-40,-1,0.239
79619,-40,-1,0.457
79620,-40,-2,0.568
79621,-40,-2,0.553
79622,-40,-2,0.256
79623,-40,-2,0.683
79624,-40,-2,0.692
79625,-40,-2,0.133
79626,-40,-2,0.224
79627,-40,-2,0.231
79628,-40,-2,0.556
79629,-40,-2,0.553
79630,-40,-2,0.526
79631,-40,-2,0.43
79632,-40,-2,0.133
79633,-40,-2,0.214
79634,-40,-2,0.568
79635,-40,-2,0.43
79636,-40,-2,0.324
79637,-40,-2,0.321
79638,-40,-2,0.389
79639,-40,-2,0.274
79640,-40,-3,0.597
79641,-40,-3,0.183
79642,-40,-3,0.21
79643,-40,-3,0.589
79644,-40,-3,0.417
79645,-40,-3,0.212
79646,-40,-3,0.633
79647,-40,-3,0.159
79648,-40,-3,0.392
79649,-40,-3,0.252
79650,-40,-3,0.337
79651,-40,-3,0.423
79652,-40,-3,0.165
79653,-40,-3,0.207
79654,-40,-3,0.63
79655,-40,-3,0.588
79656,-40,-3,0.542
79657,-40,-3,0.665
79658,-40,-3,0.319
79659,-40,-3,0.562
79660,-40,-4,0.36
79661,-40,-4,0.165
79662,-40,-4,0.238
79663,-40,-4,0.59
79664,-40,-4,0.374
79665,-40,-4,0.537
79666,-40,-4,0.542
79667,-40,-4,0.297
79668,-40,-4,0.462
79669,-40,-4,0.253
79670,-40,-4,0.501
79671,-40,-4,0.139
79672,-40,-4,0.384
79673,-40,-4,0.191
79674,-40,-4,0.114
79675,-40,-4,0.315
79676,-40,-4,0.28
79677,-40,-4,0.47
79678,-40,-4,0.534
79679,-40,-4,0.486
79680,-40,-5,0.343
79681,-40,-5,0.419
79682,-40,-5,0.444
79683,-40,-5,0.323
79684,-40,-5,0.536
79685,-40,-5,0.539
79686,-40,-5,0.35
79687,-40,-5,0.152
79688,-40,-5,0.331
79689,-40,-5,0.366
79690,-40,-5,0.476
79691,-40,-5,0.201
79692,-40,-5,0.625
79693,-40,-5,0.482
79694,-40,-5,0.363
79695,-40,-5,0.378
79696,-40,-5,0.454
79697,-40,-5,0.59
79698,-40,-5,0.35
79699,-40,-5,0.454
79700,-40,-6,0.543
79701,-40,-6,0.247
79702,-40,-6,0.634
79703,-40,-6,0.491
79704,-40,-6,0.626
79705,-40,-6,0.356
79706,-40,-6,0.161
79707,-40,-6,0.312
79708,-40,-6,0.132
79709,-40,-6,0.418
79710,-40,-6,0.291
79711,-40,-6,0.557
79712,-40,-6,0.696
79713,-40,-6,0.366
79714,-40,-6,0.191
79715,-40,-6,0.105
79716,-40,-6,0.586
79717,-40,-6,0.335
79718,-40,-6,0.266
79719,-40,-6,0.311
79720,-40,-7,0.206
79721,-40,-7,0.257
79722,-40,-7,0.562
79723,-40,-7,0.518
79724,-40,-7,0.682
79725,-40,-7,0.672
79726,-40,-7,0.307
79727,-40,-7,0.168
79728,-40,-7,0.275
79729,-40,-7,0.638
79730,-40,-7,0.185
79731,-40,-7,0.439
79732,-40,-7,0.405
79733,-40,-7,0.189
79734,-40,-7,0.532
79735,-40,-7,0.202
79736,-40,-7,0.498
79737,-40,-7,0.613
79738,-40,-7,0.209
79739,-40,-7,0.114
79740,-40,-8,0.233
79741,-40,-8,0.39
79742,-40,-8,0.688
79743,-40,-8,0.697
79744,-40,-8,0.618
79745,-40,-8,0.598
79746,-40,-8,0.211
79747,-40,-8,0.114
79748,-40,-8,0.249
79749,-40,-8,0.128
79750,-40,-8,0.38
79751,-40,-8,0.548
79752,-40,-8,0.103
79753,-40,-8,0.366
79754,-40,-8,0.632
79755,-40,-8,0.596
79756,-40,-8,0.273
79757,-40,-8,0.584
79758,-40,-8,0.335
79759,-40,-8,0.676
79760,-40,-9,0.433
79761,-40,-9,0.508
79762,-40,-9,0.176
79763,-40,-9,0.682
79764,-40,-9,0.499
79765,-40,-9,0.523
79766,-40,-9,0.335
79767,-40,-9,0.677
79768,-40,-9,0.143
79769,-40,-9,0.312
79770,-40,-9,0.363
79771,-40,-9,0.572
79772,-40,-9,0.608
79773,-40,-9,0.565
79774,-40,-9,0.372
79775,-40,-9,0.467
79776,-40,-9,0.182
79777,-40,-9,0.173
79778,-40,-9,0.699
79779,-40,-9,0.682
79780,-40,-10,0.497
79781,-40,-10,0.119
79782,-40,-10,0.495
79783,-40,-10,0.441
79784,-40,-10,0.268
79785,-40,-10,0.437
79786,-40,-10,0.55
79787,-40,-10,0.444
79788,-40,-10,0.256
79789,-40,-10,0.388
79790,-40,-10,0.463
79791,-40,-10,0.315
79792,-40,-10,0.575
79793,-40,-10,0.535
79794,-40,-10,0.454
79795,-40,-10,0.197
79796,-40,-10,0.244
79797,-40,-10,0.214
79798,-40,-10,0.375
79799,-40,-10,0.357
79800,-40,-11,0.413
79801,-40,-11,0.302
79802,-40,-11,0.503
79803,-40,-11,0.653
79804,-40,-11,0.495
79805,-40,-11,0.431
79806,-40,-11,0.691
79807,-40,-11,0.55
79808,-40,-11,0.404
79809,-40,-11,0.551
79810,-40,-11,0.331
79811,-40,-11,0.579
79812,-40,-11,0.582
79813,-40,-11,0.391
79814,-40,-11,0.109
79815,-40,-11,0.191
79816,-40,-11,0.346
79817,-40,-11,0.177
79818,-40,-11,0.244
79819,-40,-11,0.489
79820,-40,-12,0.351
79821,-40,-12,0.173
79822,-40,-12,0.371
79823,-40,-12,0.331
79824,-40,-12,0.201
79825,-40,-12,0.253
79826,-40,-12,0.699
79827,-40,-12,0.632
79828,-40,-12,0.514
79829,-40,-12,0.45
79830,-40,-12,0.678
79831,-40,-12,0.399
79832,-40,-12,0.474
79833,-40,-12,0.304
79834,-40,-12,0.562
79835,-40,-12,0.637
79836,-40,-12,0.292
79837,-40,-12,0.238
79838,-40,-12,0.179
79839,-40,-12,0.49
79840,-40,-13,0.371
79841,-40,-13,0.567
79842,-40,-13,0.345
79843,-40,-13,0.299
79844,-40,-13,0.571
79845,-40,-13,0.36
79846,-40,-13,0.596
79847,-40,-13,0.156
79848,-40,-13,0.267
79849,-40,-13,0.308
79850,-40,-13,0.33
79851,-40,-13,0.25
79852,-40,-13,0.583
79853,-40,-13,0.385
79854,-40,-13,0.234
79855,-40,-13,0.233
79856,-40,-13,0.206
79857,-40,-13,0.638
79858,-40,-13,0.64
79859,-40,-13,0.172
79860,-40,-14,0.683
79861,-40,-14,0.314
79862,-40,-14,0.398
79863,-40,-14,0.495
79864,-40,-14,0.655
79865,-40,-14,0.54
79866,-40,-14,0.64
79867,-40,-14,0.108
79868,-40,-14,0.108
79869,-40,-14,0.162
79870,-40,-14,0.339
79871,-40,-14,0.133
79872,-40,-14,0.316
79873,-40,-14,0.342
79874,-40,-14,0.43
79875,-40,-14,0.238
79876,-40,-14,0.337
79877,-40,-14,0.243
79878,-40,-14,0.462
79879,-40,-14,0.469
79880,-40,-15,0.493
79881,-40,-15,0.13
79882,-40,-15,0.429
79883,-40,-15,0.567
79884,-40,-15,0.466
79885,-40,-15,0.157
79886,-40,-15,0.658
79887,-40,-15,0.344
79888,-40,-15,0.156
79889,-40,-15,0.681
79890,-40,-15,0.238
79891,-40,-15,0.353
79892,-40,-15,0.643
79893,-40,-15,0.279
79894,-40,-15,0.485
79895,-40,-15,0.159
79896,-40,-15,0.491
79897,-40,-15,0.183
79898,-40,-15,0.587
79899,-40,-15,0.136
79900,-40,-16,0.587
79901,-40,-16,0.361
79902,-40,-16,0.608
79903,-40,-16,0.44
79904,-40,-16,0.283
79905,-40,-16,0.282
79906,-40,-16,0.135
79907,-40,-16,0.69
79908,-40,-16,0.676
79909,-40,-16,0.679
79910,-40,-16,0.173
79911,-40,-16,0.63
79912,-40,-16,0.546
79913,-40,-16,0.478
79914,-40,-16,0.317
79915,-40,-16,0.672
79916,-40,-16,0.214
79917,-40,-16,0.499
79918,-40,-16,0.344
79919,-40,-16,0.271
79920,-40,-17,0.559
79921,-40,-17,0.502
79922,-40,-17,0.681
79923,-40,-17,0.101
79924,-40,-17,0.34
79925,-40,-17,0.501
79926,-40,-17,0.367
79927,-40,-17,0.685
79928,-40,-17,0.691
79929,-40,-17,0.245
79930,-40,-17,0.16
79931,-40,-17,0.54
79932,-40,-17,0.461
79933,-40,-17,0.68
79934,-40,-17,0.644
79935,-40,-17,0.599
79936,-40,-17,0.494
79937,-40,-17,0.348
79938,-40,-17,0.197
79939,-40,-17,0.593
79940,-40,-18,0.441
79941,-40,-18,0.632
79942,-40,-18,0.141
79943,-40,-18,0.452
79944,-40,-18,0.198
79945,-40,-18,0.262
79946,-40,-18,0.568
79947,-40,-18,0.301
79948,-40,-18,0.498
79949,-40,-18,0.46
79950,-40,-18,0.179
79951,-40,-18,0.434
79952,-40,-18,0.139
79953,-40,-18,0.626
79954,-40,-18,0.426
79955,-40,-18,0.241
79956,-40,-18,0.353
79957,-40,-18,0.373
79958,-40,-18,0.673
79959,-40,-18,0.546
79960,-40,-19,0.389
79961,-40,-19,0.341
79962,-40,-19,0.131
79963,-40,-19,0.628
79964,-40,-19,0.662
79965,-40,-19,0.199
79966,-40,-19,0.246
79967,-40,-19,0.378
79968,-40,-19,0.311
79969,-40,-19,0.175
79970,-40,-19,0.365
79971,-40,-19,0.481
79972,-40,-19,0.302
79973,-40,-19,0.455
79974,-40,-19,0.236
79975,-40,-19,0.462
79976,-40,-19,0.437
79977,-40,-19,0.197
79978,-40,-19,0.698
79979,-40,-19,0.323
79980,-40,-20,0.29
79981,-40,-20,0.432
79982,-40,-20,0.194
79983,-40,-20,0.181
79984,-40,-20,0.382
79985,-40,-20,0.359
79986,-40,-20,0.646
79987,-40,-20,0.426
79988,-40,-20,0.417
79989,-40,-20,0.152
79990,-40,-20,0.451
79991,-40,-20,0.37
79992,-40,-20,0.194
79993,-40,-20,0.143
79994,-40,-20,0.277
79995,-40,-20,0.581
79996,-40,-20,0.188
79997,-40,-20,0.313
79998,-40,-20,0.326
79999,-40,-20,0.16
80000,-41,-1,0.159
80001,-41,-1,0.582
80002,-41,-1,0.672
80003,-41,-1,0.215
80004,-41,-1,0.638
80005,-41,-1,0.48
80006,-41,-1,0.553
80007,-41,-1,0.101
80008,-41,-1,0.211
80009,-41,-1,0.521
80010,-41,-1,0.563
80011,-41,-1,0.355
80012,-41,-1,0.418
80013,-41,-1,0.664
80014,-41,-1,0.271
80015,-41,-1,0.658
80016,-41,-1,0.228
80017,-41,-1,0.319
80018,-41,-1,0.537
80019,-41,-1,0.428
80020,-41,-2,0.41
80021,-41,-2,0.639
80022,-41,-2,0.296
80023,-41,-2,0.131
80024,-41,-2,0.217
80025,-41,-2,0.527
80026,-41,-2,0.581
80027,-41,-2,0.425
80028,-41,-2,0.639
80029,-41,-2,0.453
80030,-41,-2,0.587
80031,-41,-2,0.238
80032,-41,-2,0.229
80033,-41,-2,0.459
80034,-41,-2,0.577
80035,-41,-2,0.265
80036,-41,-2,0.472
80037,-41,-2,0.461
80038,-41,-2,0.542
80039,-41,-2,0.54
80040,-41,-3,0.166
80041,-41,-3,0.606
80042,-41,-3,0.617
80043,-41,-3,0.673
80044,-41,-3,0.398
80045,-41,-3,0.352
80046,-41,-3,0.553
80047,-41,-3,0.503
80048,-41,-3,0.597
80049,-41,-3,0.424
80050,-41,-3,0.364
80051,-41,-3,0.509
80052,-41,-3,0.348
80053,-41,-3,0.221
80054,-41,-3,0.504
80055,-41,-3,0.123
80056,-41,-3,0.173
80057,-41,-3,0.195
80058,-41,-3,0.646
80059,-41,-3,0.483
80060,-41,-4,0.684
80061,-41,-4,0.56
80062,-41,-4,0.579
80063,-41,-4,0.204
80064,-41,-4,0.139
80065,-41,-4,0.301
80066,-41,-4,0.656
80067,-41,-4,0.524
80068,-41,-4,0.593
80069,-41,-4,0.318
80070,-41,-4,0.597
80071,-41,-4,0.198
80072,-41,-4,0.255
80073,-41,-4,0.2
80074,-41,-4,0.693
80075,-41,-4,0.356
80076,-41,-4,0.316
80077,-41,-4,0.282
80078,-41,-4,0.21
80079,-41,-4,0.176
80080,-41,-5,0.553
80081,-41,-5,0.183
80082,-41,-5,0.663
80083,-41,-5,0.595
80084,-41,-5,0.539
80085,-41,-5,0.631
80086,-41,-5,0.138
80087,-41,-5,0.283
80088,-41,-5,0.32
80089,-41,-5,0.655
80090,-41,-5,0.277
80091,-41,-5,0.419
80092,-41,-5,0.672
80093,-41,-5,0.669
80094,-41,-5,0.151
80095,-41,-5,0.249
80096,-41,-5,0.596
80097,-41,-5,0.586
80098,-41,-5,0.258
80099,-41,-5,0.579
80100,-41,-6,0.283
80101,-41,-6,0.185
80102,-41,-6,0.561
80103,-41,-6,0.333
80104,-41,-6,0.653
80105,-41,-6,0.278
80106,-41,-6,0.101
80107,-41,-6,0.144
80108,-41,-6,0.215
80109,-41,-6,0.623
80110,-41,-6,0.385
80111,-41,-6,0.151
80112,-41,-6,0.565
80113,-41,-6,0.32
80114,-41,-6,0.239
80115,-41,-6,0.36
80116,-41,-6,0.166
80117,-41,-6,0.156
80118,-41,-6,0.101
80119,-41,-6,0.438
80120,-41,-7,0.285
80121,-41,-7,0.201
